order_detail_id,order_id,product_id,variant_id,qty,unit_price,unit_discount,line_total
8887,3240,6,15,1,111.76,0.0,111.76
8888,3241,56,161,2,40.28,0.0,80.56
8889,3242,72,205,2,153.23,0.0,306.46
8890,3242,55,155,2,49.23,0.0,98.46
8891,3242,38,109,2,164.11,0.0,328.22
8892,3243,85,241,1,6.14,0.0,6.14
8893,3243,100,285,2,42.34,0.0,84.68
8894,3244,32,90,2,176.3,0.0,352.6
8895,3244,43,122,2,12.67,0.0,25.34
8896,3244,7,19,1,56.06,0.0,56.06
8897,3244,9,24,3,56.83,0.0,170.49
8898,3244,18,48,1,93.27,0.0,93.27
8899,3245,48,137,5,45.39,0.0,226.95
8900,3245,50,141,2,97.34,0.0,194.68
8901,3245,56,158,1,72.28,0.0,72.28
8902,3245,75,211,1,47.67,0.0,47.67
8903,3246,94,271,1,24.87,0.0,24.87
8904,3246,58,166,1,61.21,0.0,61.21
8905,3247,93,269,2,41.84,0.0,83.68
8906,3247,81,228,1,63.08,0.0,63.08
8907,3248,52,146,2,65.59,0.0,131.18
8908,3248,5,11,3,86.21,0.0,258.63
8909,3249,96,278,1,80.44,0.0,80.44
8910,3249,27,73,1,7.55,0.0,7.55
8911,3249,92,265,1,74.75,0.0,74.75
8912,3250,27,73,1,7.55,0.0,7.55
8913,3250,24,65,1,107.11,0.0,107.11
8914,3251,84,237,2,38.36,0.0,76.72
8915,3251,4,8,4,89.33,0.0,357.32
8916,3252,94,271,1,24.87,0.0,24.87
8917,3252,5,13,1,96.21,0.0,96.21
8918,3253,73,206,4,195.67,0.0,782.68
8919,3253,45,129,1,47.45,0.0,47.45
8920,3253,48,137,5,45.39,0.0,226.95
8921,3253,3,5,4,132.59,0.0,530.36
8922,3253,15,39,3,161.21,0.0,483.63
8923,3254,5,13,1,96.21,0.0,96.21
8924,3254,9,22,2,56.83,0.0,113.66
8925,3254,57,162,1,44.38,0.0,44.38
8926,3255,52,146,3,65.59,0.0,196.77
8927,3255,46,131,2,70.22,0.0,140.44
8928,3256,76,214,2,66.03,0.0,132.06
8929,3257,42,120,2,72.62,0.0,145.24
8930,3257,16,43,1,136.76,0.0,136.76
8931,3257,26,68,2,69.15,0.0,138.3
8932,3258,28,76,2,158.25,0.0,316.5
8933,3258,97,280,3,39.57,0.0,118.71
8934,3259,19,50,2,192.14,0.0,384.28
8935,3259,6,15,1,111.76,0.0,111.76
8936,3260,23,61,2,38.88,0.0,77.76
8937,3260,31,87,4,62.47,0.0,249.88
8938,3260,36,101,1,15.53,0.0,15.53
8939,3260,53,151,2,44.71,0.0,89.42
8940,3261,7,19,2,56.06,0.0,112.12
8941,3261,2,3,5,81.92,0.0,409.6
8942,3262,26,68,2,69.15,0.0,138.3
8943,3263,52,146,4,65.59,0.0,262.36
8944,3264,24,65,4,107.11,0.0,428.44
8945,3264,86,245,1,85.71,0.0,85.71
8946,3264,53,149,2,44.71,0.0,89.42
8947,3264,63,182,3,65.54,0.0,196.62
8948,3264,49,139,1,38.68,0.0,38.68
8949,3265,64,183,2,72.17,0.0,144.34
8950,3265,82,231,1,21.0,0.0,21.0
8951,3265,59,170,2,73.83,0.0,147.66
8952,3265,49,138,3,20.68,0.0,62.04
8953,3265,17,45,2,88.41,0.0,176.82
8954,3266,6,15,2,111.76,0.0,223.52
8955,3266,79,222,2,145.61,0.0,291.22
8956,3266,62,179,3,147.25,0.0,441.75
8957,3266,28,74,1,158.25,0.0,158.25
8958,3266,56,158,1,72.28,0.0,72.28
8959,3267,20,55,1,60.61,0.0,60.61
8960,3267,30,82,1,10.27,0.0,10.27
8961,3267,12,32,1,243.11,0.0,243.11
8962,3267,31,87,1,62.47,0.0,62.47
8963,3267,3,6,2,147.59,0.0,295.18
8964,3268,26,69,4,64.15,0.0,256.6
8965,3268,5,13,1,96.21,0.0,96.21
8966,3268,30,82,2,10.27,0.0,20.54
8967,3269,86,244,1,83.71,0.0,83.71
8968,3269,43,124,1,44.67,0.0,44.67
8969,3270,10,26,2,251.5,0.0,503.0
8970,3271,27,72,4,22.55,0.0,90.2
8971,3271,65,187,3,151.37,0.0,454.11
8972,3272,79,222,1,145.61,0.0,145.61
8973,3272,63,182,5,65.54,0.0,327.7
8974,3272,41,118,3,40.66,0.0,121.98
8975,3272,59,169,3,87.83,0.0,263.49
8976,3272,46,133,2,88.22,0.0,176.44
8977,3273,27,72,4,22.55,0.0,90.2
8978,3274,45,129,1,47.45,0.0,47.45
8979,3274,63,182,3,65.54,0.0,196.62
8980,3274,6,15,3,111.76,0.0,335.28
8981,3274,75,211,2,47.67,0.0,95.34
8982,3274,60,173,4,36.2,0.0,144.8
8983,3275,86,244,1,83.71,0.0,83.71
8984,3275,80,224,1,213.05,0.0,213.05
8985,3275,53,151,1,44.71,0.0,44.71
8986,3275,44,125,1,40.65,0.0,40.65
8987,3276,36,103,1,10.53,0.0,10.53
8988,3276,21,57,3,67.82,0.0,203.46
8989,3276,5,12,2,81.21,0.0,162.42
8990,3277,30,82,2,10.27,0.0,20.54
8991,3277,4,10,2,84.33,0.0,168.66
8992,3278,78,218,2,83.43,0.0,166.86
8993,3278,55,155,2,49.23,0.0,98.46
8994,3278,7,19,1,56.06,0.0,56.06
8995,3278,27,71,2,12.55,0.0,25.1
8996,3279,1,2,1,188.05,0.0,188.05
8997,3280,14,36,2,78.42,0.0,156.84
8998,3280,32,90,2,176.3,0.0,352.6
8999,3280,39,112,1,53.78,0.0,53.78
9000,3280,24,63,1,122.11,0.0,122.11
9001,3280,46,131,3,70.22,0.0,210.66
9002,3281,19,49,5,207.14,0.0,1035.7
9003,3281,33,93,1,51.53,0.0,51.53
9004,3282,77,217,3,190.3,0.0,570.9
9005,3283,55,156,2,17.23,0.0,34.46
9006,3284,85,243,1,6.14,0.0,6.14
9007,3284,91,258,2,21.66,0.0,43.32
9008,3285,59,167,1,55.83,0.0,55.83
9009,3286,46,132,2,102.22,0.0,204.44
9010,3287,73,207,1,192.67,0.0,192.67
9011,3287,73,208,2,198.67,0.0,397.34
9012,3287,31,86,3,52.47,0.0,157.41
9013,3288,34,96,5,79.03,0.0,395.15
9014,3289,16,44,3,121.76,0.0,365.28
9015,3289,52,146,5,65.59,0.0,327.95
9016,3290,78,219,5,80.43,0.0,402.15
9017,3290,90,256,1,38.11,0.0,38.11
9018,3290,37,106,5,18.93,0.0,94.65
9019,3290,96,278,2,80.44,0.0,160.88
9020,3290,24,63,1,122.11,0.0,122.11
9021,3291,5,14,3,81.21,0.0,243.63
9022,3292,54,153,5,13.28,0.0,66.4
9023,3292,71,202,1,18.78,0.0,18.78
9024,3292,79,220,1,151.61,0.0,151.61
9025,3292,55,154,1,35.23,0.0,35.23
9026,3292,44,125,3,40.65,0.0,121.95
9027,3293,13,35,1,145.62,0.0,145.62
9028,3294,27,72,1,22.55,0.0,22.55
9029,3295,76,214,2,66.03,0.0,132.06
9030,3295,14,37,2,83.42,0.0,166.84
9031,3296,55,156,3,17.23,0.0,51.69
9032,3296,66,190,1,29.38,0.0,29.38
9033,3297,78,219,4,80.43,0.0,321.72
9034,3297,63,181,1,65.54,0.0,65.54
9035,3298,63,181,2,65.54,0.0,131.08
9036,3298,10,27,5,236.5,0.0,1182.5
9037,3299,54,153,5,13.28,0.0,66.4
9038,3299,5,11,1,86.21,0.0,86.21
9039,3299,10,27,1,236.5,0.0,236.5
9040,3299,12,32,2,243.11,0.0,486.22
9041,3299,87,249,2,78.46,0.0,156.92
9042,3300,19,51,3,192.14,0.0,576.42
9043,3300,7,17,4,51.06,0.0,204.24
9044,3300,17,46,1,83.41,0.0,83.41
9045,3301,45,128,2,29.45,0.0,58.9
9046,3301,27,73,1,7.55,0.0,7.55
9047,3302,38,107,1,159.11,0.0,159.11
9048,3302,35,99,1,27.33,0.0,27.33
9049,3303,67,192,1,77.05,0.0,77.05
9050,3303,13,34,1,155.62,0.0,155.62
9051,3304,10,27,2,236.5,0.0,473.0
9052,3304,3,5,1,132.59,0.0,132.59
9053,3304,47,135,2,79.33,0.0,158.66
9054,3304,59,167,1,55.83,0.0,55.83
9055,3304,17,46,1,83.41,0.0,83.41
9056,3305,2,4,3,86.92,0.0,260.76
9057,3305,4,9,2,99.33,0.0,198.66
9058,3306,99,284,2,49.51,13.86,71.3
9059,3306,91,259,2,35.66,9.98,51.36
9060,3306,3,6,1,147.59,41.33,106.26
9061,3306,20,55,1,60.61,16.97,43.64
9062,3307,30,83,2,15.27,4.28,21.98
9063,3307,86,244,4,83.71,23.44,241.08
9064,3307,68,194,4,168.66,47.22,485.76
9065,3308,3,6,1,147.59,0.0,147.59
9066,3308,30,83,3,15.27,0.0,45.81
9067,3309,26,68,1,69.15,0.0,69.15
9068,3309,84,236,1,50.36,0.0,50.36
9069,3310,28,76,1,158.25,0.0,158.25
9070,3310,64,184,2,66.17,0.0,132.34
9071,3310,8,21,3,183.95,0.0,551.85
9072,3310,19,50,3,192.14,0.0,576.42
9073,3311,3,6,3,147.59,0.0,442.77
9074,3311,17,45,1,88.41,0.0,88.41
9075,3312,4,7,2,84.33,23.61,121.44
9076,3313,40,115,3,133.52,0.0,400.56
9077,3313,60,171,2,18.2,0.0,36.4
9078,3313,53,150,1,76.71,0.0,76.71
9079,3314,18,48,1,93.27,0.0,93.27
9080,3314,19,50,5,192.14,0.0,960.7
9081,3315,96,278,1,80.44,0.0,80.44
9082,3316,9,22,2,56.83,0.0,113.66
9083,3316,65,186,1,154.37,0.0,154.37
9084,3316,21,57,2,67.82,0.0,135.64
9085,3316,70,200,1,129.33,0.0,129.33
9086,3316,57,162,1,44.38,0.0,44.38
9087,3317,33,92,4,56.53,15.83,162.8
9088,3317,78,218,2,83.43,23.36,120.14
9089,3318,25,66,2,136.29,38.16,196.26
9090,3318,97,279,4,39.57,11.08,113.96
9091,3318,43,124,1,44.67,12.51,32.16
9092,3319,60,173,5,36.2,10.14,130.3
9093,3319,60,172,2,18.2,5.1,26.2
9094,3319,2,4,4,86.92,24.34,250.32
9095,3319,63,181,2,65.54,18.35,94.38
9096,3319,26,68,5,69.15,19.36,248.95
9097,3319,47,135,2,79.33,22.21,114.24
9098,3320,45,128,1,29.45,8.25,21.2
9099,3320,2,3,1,81.92,22.94,58.98
9100,3321,10,27,1,236.5,66.22,170.28
9101,3321,78,218,1,83.43,23.36,60.07
9102,3321,15,39,1,161.21,45.14,116.07
9103,3322,55,156,1,17.23,4.82,12.41
9104,3323,60,171,2,18.2,0.0,36.4
9105,3323,36,102,4,25.53,0.0,102.12
9106,3324,32,90,4,176.3,0.0,705.2
9107,3324,64,183,2,72.17,0.0,144.34
9108,3325,76,214,4,66.03,0.0,264.12
9109,3326,21,57,1,67.82,0.0,67.82
9110,3326,3,5,1,132.59,0.0,132.59
9111,3326,56,160,3,40.28,0.0,120.84
9112,3326,70,200,3,129.33,0.0,387.99
9113,3327,36,102,1,25.53,7.15,18.38
9114,3327,43,123,2,12.67,3.55,18.24
9115,3327,83,233,2,35.04,9.81,50.46
9116,3327,2,3,2,81.92,22.94,117.96
9117,3327,30,81,2,25.27,7.08,36.38
9118,3328,9,23,1,61.83,17.31,44.52
9119,3328,2,3,1,81.92,22.94,58.98
9120,3328,35,99,1,27.33,7.65,19.68
9121,3328,87,249,5,78.46,21.97,282.45
9122,3328,74,210,2,212.0,59.36,305.28
9123,3329,39,110,1,58.78,0.0,58.78
9124,3330,28,75,2,153.25,42.91,220.68
9125,3331,78,219,2,80.43,22.52,115.82
9126,3331,89,253,1,73.85,20.68,53.17
9127,3331,12,31,2,258.11,72.27,371.68
9128,3331,2,4,1,86.92,24.34,62.58
9129,3331,47,135,3,79.33,22.21,171.36
9130,3332,14,37,2,83.42,0.0,166.84
9131,3332,18,47,1,98.27,0.0,98.27
9132,3333,18,47,2,98.27,27.52,141.5
9133,3333,4,10,1,84.33,23.61,60.72
9134,3333,27,71,5,12.55,3.51,45.2
9135,3333,18,47,5,98.27,27.52,353.75
9136,3334,74,209,1,215.0,0.0,215.0
9137,3334,40,115,1,133.52,0.0,133.52
9138,3334,93,269,2,41.84,0.0,83.68
9139,3334,100,286,2,56.34,0.0,112.68
9140,3335,26,69,1,64.15,0.0,64.15
9141,3335,83,235,2,35.04,0.0,70.08
9142,3335,2,3,1,81.92,0.0,81.92
9143,3336,16,42,3,126.76,0.0,380.28
9144,3337,19,51,1,192.14,0.0,192.14
9145,3337,38,109,3,164.11,0.0,492.33
9146,3338,36,104,4,15.53,0.0,62.12
9147,3338,5,13,2,96.21,0.0,192.42
9148,3339,83,234,1,33.04,9.25,23.79
9149,3339,59,167,1,55.83,15.63,40.2
9150,3340,35,99,1,27.33,7.65,19.68
9151,3341,43,124,1,44.67,0.0,44.67
9152,3341,9,23,2,61.83,0.0,123.66
9153,3342,65,185,5,154.37,0.0,771.85
9154,3342,82,232,2,33.0,0.0,66.0
9155,3343,43,122,2,12.67,0.0,25.34
9156,3343,18,48,2,93.27,0.0,186.54
9157,3343,8,20,1,193.95,0.0,193.95
9158,3344,33,93,1,51.53,0.0,51.53
9159,3344,15,39,1,161.21,0.0,161.21
9160,3344,92,263,1,60.75,0.0,60.75
9161,3345,34,98,2,79.03,0.0,158.06
9162,3345,89,253,1,73.85,0.0,73.85
9163,3345,64,184,2,66.17,0.0,132.34
9164,3346,23,61,1,38.88,0.0,38.88
9165,3346,71,203,1,18.78,0.0,18.78
9166,3347,44,126,4,22.65,0.0,90.6
9167,3347,8,20,3,193.95,0.0,581.85
9168,3348,44,127,1,22.65,0.0,22.65
9169,3348,38,109,2,164.11,0.0,328.22
9170,3349,11,29,4,41.69,0.0,166.76
9171,3349,3,5,2,132.59,0.0,265.18
9172,3350,85,242,5,4.99,0.0,24.95
9173,3350,43,123,1,12.67,0.0,12.67
9174,3350,94,271,1,24.87,0.0,24.87
9175,3350,44,125,1,40.65,0.0,40.65
9176,3350,83,235,2,35.04,0.0,70.08
9177,3351,16,43,1,136.76,0.0,136.76
9178,3351,11,30,3,36.69,0.0,110.07
9179,3351,98,282,2,69.39,0.0,138.78
9180,3351,79,221,1,148.61,0.0,148.61
9181,3351,97,280,1,39.57,0.0,39.57
9182,3352,100,287,3,44.34,0.0,133.02
9183,3352,36,104,1,15.53,0.0,15.53
9184,3352,25,66,2,136.29,0.0,272.58
9185,3352,16,42,2,126.76,0.0,253.52
9186,3352,43,122,1,12.67,0.0,12.67
9187,3352,42,119,1,40.62,0.0,40.62
9188,3353,65,185,3,154.37,0.0,463.11
9189,3353,60,173,1,36.2,0.0,36.2
9190,3353,51,145,2,51.92,0.0,103.84
9191,3354,93,269,2,41.84,0.0,83.68
9192,3354,95,274,2,7.88,0.0,15.76
9193,3354,65,187,1,151.37,0.0,151.37
9194,3354,78,218,1,83.43,0.0,83.43
9195,3354,68,193,1,165.66,0.0,165.66
9196,3355,73,207,1,192.67,0.0,192.67
9197,3356,4,8,3,89.33,0.0,267.99
9198,3357,58,165,5,43.21,0.0,216.05
9199,3357,3,5,2,132.59,0.0,265.18
9200,3358,54,152,5,31.28,0.0,156.4
9201,3358,7,19,2,56.06,0.0,112.12
9202,3358,10,25,2,241.5,0.0,483.0
9203,3359,96,278,2,80.44,0.0,160.88
9204,3359,25,67,2,126.29,0.0,252.58
9205,3360,100,287,1,44.34,0.0,44.34
9206,3360,22,58,1,138.97,0.0,138.97
9207,3360,79,221,1,148.61,0.0,148.61
9208,3360,42,121,2,40.62,0.0,81.24
9209,3360,48,136,2,45.39,0.0,90.78
9210,3361,4,9,3,99.33,0.0,297.99
9211,3361,47,134,1,97.33,0.0,97.33
9212,3361,10,27,5,236.5,0.0,1182.5
9213,3362,24,64,1,112.11,0.0,112.11
9214,3362,86,246,3,85.71,0.0,257.13
9215,3362,39,111,2,68.78,0.0,137.56
9216,3363,58,166,3,61.21,0.0,183.63
9217,3363,4,8,2,89.33,0.0,178.66
9218,3363,76,215,1,63.03,0.0,63.03
9219,3363,24,63,2,122.11,0.0,244.22
9220,3363,81,228,1,63.08,0.0,63.08
9221,3363,6,16,1,126.76,0.0,126.76
9222,3364,83,235,2,35.04,0.0,70.08
9223,3364,4,7,3,84.33,0.0,252.99
9224,3364,22,59,2,148.97,0.0,297.94
9225,3364,15,40,3,176.21,0.0,528.63
9226,3365,79,221,2,148.61,0.0,297.22
9227,3365,7,19,3,56.06,0.0,168.18
9228,3366,5,14,2,81.21,0.0,162.42
9229,3366,54,152,2,31.28,0.0,62.56
9230,3366,54,152,2,31.28,0.0,62.56
9231,3367,46,133,2,88.22,0.0,176.44
9232,3367,17,45,1,88.41,0.0,88.41
9233,3367,22,59,5,148.97,0.0,744.85
9234,3368,95,273,1,21.88,0.0,21.88
9235,3368,99,283,1,61.51,0.0,61.51
9236,3369,100,286,3,56.34,0.0,169.02
9237,3370,7,17,2,51.06,0.0,102.12
9238,3370,37,106,2,18.93,0.0,37.86
9239,3371,38,108,1,174.11,0.0,174.11
9240,3371,17,45,1,88.41,0.0,88.41
9241,3372,56,160,3,40.28,0.0,120.84
9242,3372,34,97,2,89.03,0.0,178.06
9243,3373,42,121,2,40.62,0.0,81.24
9244,3373,98,282,1,69.39,0.0,69.39
9245,3373,35,100,2,32.33,0.0,64.66
9246,3374,70,199,1,132.33,0.0,132.33
9247,3374,54,152,3,31.28,0.0,93.84
9248,3374,21,57,1,67.82,0.0,67.82
9249,3374,48,137,2,45.39,0.0,90.78
9250,3374,60,171,2,18.2,0.0,36.4
9251,3375,56,158,3,72.28,0.0,216.84
9252,3376,18,47,1,98.27,0.0,98.27
9253,3376,31,86,1,52.47,0.0,52.47
9254,3376,4,10,4,84.33,0.0,337.32
9255,3376,53,149,1,44.71,0.0,44.71
9256,3376,67,191,1,83.05,0.0,83.05
9257,3376,93,268,1,29.84,0.0,29.84
9258,3377,10,27,1,236.5,0.0,236.5
9259,3377,40,115,1,133.52,0.0,133.52
9260,3378,4,9,1,99.33,0.0,99.33
9261,3378,11,30,3,36.69,0.0,110.07
9262,3378,97,280,2,39.57,0.0,79.14
9263,3378,42,121,1,40.62,0.0,40.62
9264,3379,81,227,2,63.08,0.0,126.16
9265,3379,43,122,1,12.67,0.0,12.67
9266,3379,37,105,4,23.93,0.0,95.72
9267,3379,90,257,3,52.11,0.0,156.33
9268,3379,50,140,3,111.34,0.0,334.02
9269,3380,75,212,1,50.67,0.0,50.67
9270,3380,38,108,2,174.11,0.0,348.22
9271,3380,56,161,1,40.28,0.0,40.28
9272,3380,8,21,3,183.95,0.0,551.85
9273,3381,22,59,4,148.97,0.0,595.88
9274,3381,2,4,2,86.92,0.0,173.84
9275,3381,76,214,2,66.03,0.0,132.06
9276,3381,7,19,3,56.06,0.0,168.18
9277,3381,14,36,3,78.42,0.0,235.26
9278,3382,79,222,1,145.61,0.0,145.61
9279,3382,44,126,3,22.65,0.0,67.95
9280,3383,63,182,3,65.54,0.0,196.62
9281,3383,63,182,2,65.54,0.0,131.08
9282,3383,9,23,4,61.83,0.0,247.32
9283,3383,31,86,4,52.47,0.0,209.88
9284,3384,70,199,1,132.33,0.0,132.33
9285,3384,70,199,1,132.33,0.0,132.33
9286,3385,56,159,1,58.28,0.0,58.28
9287,3385,33,93,1,51.53,0.0,51.53
9288,3386,55,154,1,35.23,0.0,35.23
9289,3387,4,10,1,84.33,0.0,84.33
9290,3387,36,102,3,25.53,0.0,76.59
9291,3387,38,108,1,174.11,0.0,174.11
9292,3387,27,73,2,7.55,0.0,15.1
9293,3387,85,242,1,4.99,0.0,4.99
9294,3388,35,99,1,27.33,0.0,27.33
9295,3388,38,109,1,164.11,0.0,164.11
9296,3388,48,136,1,45.39,0.0,45.39
9297,3388,78,218,2,83.43,0.0,166.86
9298,3389,81,227,1,63.08,0.0,63.08
9299,3389,9,23,3,61.83,0.0,185.49
9300,3389,70,199,2,132.33,0.0,264.66
9301,3389,73,207,2,192.67,0.0,385.34
9302,3389,51,145,1,51.92,0.0,51.92
9303,3390,25,67,1,126.29,0.0,126.29
9304,3390,95,272,3,9.88,0.0,29.64
9305,3390,13,33,4,140.62,0.0,562.48
9306,3391,36,102,4,25.53,0.0,102.12
9307,3391,94,270,1,36.87,0.0,36.87
9308,3392,8,20,1,193.95,0.0,193.95
9309,3392,76,215,3,63.03,0.0,189.09
9310,3392,87,248,2,66.46,0.0,132.92
9311,3392,59,167,3,55.83,0.0,167.49
9312,3393,87,247,1,64.46,0.0,64.46
9313,3393,10,27,1,236.5,0.0,236.5
9314,3393,86,246,2,85.71,0.0,171.42
9315,3393,11,29,1,41.69,0.0,41.69
9316,3394,90,256,3,38.11,0.0,114.33
9317,3394,74,210,1,212.0,0.0,212.0
9318,3394,34,98,2,79.03,0.0,158.06
9319,3394,97,279,2,39.57,0.0,79.14
9320,3395,34,97,1,89.03,0.0,89.03
9321,3395,42,119,1,40.62,0.0,40.62
9322,3396,16,44,3,121.76,0.0,365.28
9323,3397,45,129,2,47.45,0.0,94.9
9324,3397,78,218,4,83.43,0.0,333.72
9325,3397,85,240,1,18.14,0.0,18.14
9326,3398,58,165,1,43.21,0.0,43.21
9327,3398,88,251,1,33.4,0.0,33.4
9328,3399,26,69,1,64.15,0.0,64.15
9329,3399,88,251,3,33.4,0.0,100.2
9330,3399,98,282,4,69.39,0.0,277.56
9331,3400,21,57,1,67.82,0.0,67.82
9332,3400,56,160,5,40.28,0.0,201.4
9333,3400,26,69,2,64.15,0.0,128.3
9334,3400,29,77,1,135.1,0.0,135.1
9335,3401,87,249,2,78.46,0.0,156.92
9336,3401,17,45,1,88.41,0.0,88.41
9337,3402,6,15,5,111.76,0.0,558.8
9338,3402,77,217,5,190.3,0.0,951.5
9339,3402,33,95,5,56.53,0.0,282.65
9340,3402,16,43,3,136.76,0.0,410.28
9341,3403,48,136,1,45.39,0.0,45.39
9342,3404,37,105,1,23.93,0.0,23.93
9343,3405,34,98,3,79.03,0.0,237.09
9344,3406,69,198,4,25.8,0.0,103.2
9345,3406,75,213,2,44.67,0.0,89.34
9346,3406,1,1,4,193.05,0.0,772.2
9347,3406,33,92,2,56.53,0.0,113.06
9348,3406,54,152,5,31.28,0.0,156.4
9349,3407,96,277,4,80.44,0.0,321.76
9350,3407,22,59,1,148.97,0.0,148.97
9351,3407,92,262,2,62.75,0.0,125.5
9352,3407,54,152,1,31.28,0.0,31.28
9353,3408,53,150,1,76.71,0.0,76.71
9354,3408,95,273,2,21.88,0.0,43.76
9355,3409,62,179,2,147.25,0.0,294.5
9356,3409,1,2,3,188.05,0.0,564.15
9357,3409,63,182,2,65.54,0.0,131.08
9358,3410,18,47,2,98.27,0.0,196.54
9359,3411,26,70,1,69.15,0.0,69.15
9360,3412,69,197,3,22.8,0.0,68.4
9361,3412,62,177,1,153.25,0.0,153.25
9362,3412,9,23,4,61.83,0.0,247.32
9363,3412,82,232,1,33.0,0.0,33.0
9364,3413,59,169,5,87.83,0.0,439.15
9365,3413,53,150,1,76.71,0.0,76.71
9366,3414,59,167,1,55.83,0.0,55.83
9367,3414,77,217,2,190.3,0.0,380.6
9368,3415,12,32,1,243.11,0.0,243.11
9369,3415,47,134,5,97.33,0.0,486.65
9370,3415,98,281,3,83.39,0.0,250.17
9371,3415,31,86,2,52.47,0.0,104.94
9372,3416,79,222,1,145.61,0.0,145.61
9373,3416,47,135,1,79.33,0.0,79.33
9374,3417,69,198,2,25.8,0.0,51.6
9375,3417,40,115,1,133.52,0.0,133.52
9376,3417,28,74,1,158.25,0.0,158.25
9377,3418,57,162,1,44.38,0.0,44.38
9378,3419,28,75,5,153.25,0.0,766.25
9379,3419,75,213,1,44.67,0.0,44.67
9380,3420,92,262,4,62.75,0.0,251.0
9381,3420,57,163,1,58.38,0.0,58.38
9382,3421,88,252,1,33.4,0.0,33.4
9383,3421,58,166,1,61.21,0.0,61.21
9384,3422,78,218,2,83.43,0.0,166.86
9385,3422,71,201,1,15.78,0.0,15.78
9386,3423,70,200,1,129.33,0.0,129.33
9387,3423,84,238,1,38.36,0.0,38.36
9388,3423,71,203,5,18.78,0.0,93.9
9389,3423,41,117,3,22.66,0.0,67.98
9390,3423,4,10,3,84.33,0.0,252.99
9391,3424,96,277,2,80.44,0.0,160.88
9392,3424,79,222,1,145.61,0.0,145.61
9393,3424,71,202,1,18.78,0.0,18.78
9394,3424,48,136,1,45.39,0.0,45.39
9395,3424,61,176,2,66.85,0.0,133.7
9396,3425,75,212,1,50.67,0.0,50.67
9397,3425,44,125,4,40.65,0.0,162.6
9398,3426,54,152,3,31.28,0.0,93.84
9399,3426,42,119,1,40.62,0.0,40.62
9400,3426,10,26,1,251.5,0.0,251.5
9401,3427,58,165,1,43.21,0.0,43.21
9402,3428,52,146,3,65.59,0.0,196.77
9403,3428,9,23,2,61.83,0.0,123.66
9404,3429,49,138,1,20.68,0.0,20.68
9405,3429,52,147,3,97.59,0.0,292.77
9406,3429,43,124,3,44.67,0.0,134.01
9407,3430,95,274,1,7.88,0.0,7.88
9408,3431,76,214,2,66.03,0.0,132.06
9409,3432,44,127,1,22.65,0.0,22.65
9410,3433,22,59,4,148.97,0.0,595.88
9411,3434,88,250,1,45.4,0.0,45.4
9412,3434,16,42,2,126.76,0.0,253.52
9413,3435,57,164,2,26.38,0.0,52.76
9414,3436,78,218,2,83.43,0.0,166.86
9415,3436,4,10,1,84.33,0.0,84.33
9416,3437,31,86,1,52.47,0.0,52.47
9417,3438,31,86,1,52.47,0.0,52.47
9418,3438,16,44,3,121.76,0.0,365.28
9419,3438,29,79,2,140.1,0.0,280.2
9420,3438,8,20,4,193.95,0.0,775.8
9421,3438,10,27,2,236.5,0.0,473.0
9422,3438,45,129,1,47.45,0.0,47.45
9423,3439,55,157,1,17.23,0.0,17.23
9424,3439,45,129,1,47.45,0.0,47.45
9425,3440,71,203,3,18.78,0.0,56.34
9426,3441,100,287,2,44.34,0.0,88.68
9427,3441,86,244,3,83.71,0.0,251.13
9428,3441,14,38,1,93.42,0.0,93.42
9429,3442,44,125,1,40.65,0.0,40.65
9430,3442,16,43,1,136.76,0.0,136.76
9431,3443,64,183,2,72.17,0.0,144.34
9432,3444,62,179,1,147.25,0.0,147.25
9433,3445,77,216,3,190.3,0.0,570.9
9434,3445,87,249,3,78.46,0.0,235.38
9435,3445,31,87,3,62.47,0.0,187.41
9436,3445,37,106,4,18.93,0.0,75.72
9437,3446,18,48,2,93.27,0.0,186.54
9438,3446,63,182,1,65.54,0.0,65.54
9439,3446,84,236,1,50.36,0.0,50.36
9440,3447,77,217,2,190.3,0.0,380.6
9441,3448,59,169,1,87.83,0.0,87.83
9442,3448,1,2,3,188.05,0.0,564.15
9443,3448,94,271,2,24.87,0.0,49.74
9444,3448,50,142,4,79.34,0.0,317.36
9445,3448,24,65,1,107.11,0.0,107.11
9446,3449,9,23,1,61.83,0.0,61.83
9447,3449,48,136,2,45.39,0.0,90.78
9448,3450,63,182,2,65.54,0.0,131.08
9449,3450,36,103,2,10.53,0.0,21.06
9450,3451,18,48,4,93.27,0.0,373.08
9451,3452,58,165,2,43.21,0.0,86.42
9452,3452,22,59,2,148.97,0.0,297.94
9453,3452,64,184,2,66.17,0.0,132.34
9454,3453,20,53,4,75.61,0.0,302.44
9455,3453,73,208,2,198.67,0.0,397.34
9456,3453,68,193,1,165.66,0.0,165.66
9457,3453,94,270,4,36.87,0.0,147.48
9458,3453,13,34,2,155.62,0.0,311.24
9459,3454,3,6,1,147.59,0.0,147.59
9460,3455,58,166,2,61.21,0.0,122.42
9461,3455,25,67,1,126.29,0.0,126.29
9462,3456,36,103,2,10.53,0.0,21.06
9463,3457,90,256,1,38.11,0.0,38.11
9464,3457,10,27,3,236.5,0.0,709.5
9465,3457,60,171,1,18.2,0.0,18.2
9466,3458,44,127,1,22.65,0.0,22.65
9467,3459,64,184,4,66.17,0.0,264.68
